Nikolaj Hübbe dybt berørt af Heidi Ryoms død;" Det er med stor sorg, at Det Kongelige Teater må meddele, at tidligere solodanser ved Den Kongelige Ballet, Heidi Ryom, er død. 58 år gammel. Og det er da også en tydeligt berørt Nikolaj Hübbe, der udtaler sig om Heidi Ryoms pludselige død. - Det er ufatteligt, at Heidi Ryom er død. Hun var min vidunderlige Julie og min skønne svaneprinsesse, fortæller Balletmesteren ved Den Kongelige Ballet og uddyber: - Hun betød uendelig meget for mig og for alle ved Den Kongelige Ballet. Heidi Ryom var en af ballettens største danserinder med et utroligt vidtspændende repertoire, fortæller Nikolaj Hübbe og tilføjer: - Efter en storslået danserkarriere fortsatte Heidi Ryom som en højtskattet lærer og instruktør ved kompagniet. Her gav hun traditionerne og erfaringerne videre til de næste generationer. Vi vil savne hende dybt!"" Heidi Ryom blev uddannet ved Det Kongelige Teaters Balletskole. Hun blev i 1972 aspirant og i 1974 ansat som korpsdanser ved Den Kongelige Ballet, hvor hun blev udnævnt til solodanser i 1982. Siden 2007 var Heidi Ryom tilknyttet Den Kongelige Ballet som instruktør. ";Søndag, 6. oktober 2013
Så sej er Mads Vads dansepartner udenfor dansegulvet;" Der er noget om snakken - den lille bold skal have én på frakken! Og det er præcis hvad den får, når nydanseren fra ""Vild med dans"" Mie Skov skifter sit danse-outfit ud med shorts og bordtennisbat. Mie Skov slår, helt bogstaveligt, til som bordtennisspiller. Hun er blandt de absolut allerbedste, og der bliver slået igennem, når hun træner. Så kondien er der ikke problemer med, når hun svinger på dansegulvet med Mads Vad, præcis som hun gjorde i en pasodoble fredag aften Odense. Se på videoen herunder, hvor hurtigt det går, når Mie Skov får et bordtennisbat i hånden.  ";Søndag, 6. oktober 2013
Christian Stadil har friet; Det er en lykkelig Hummel-ejer der har friet til sin kæreste Alice Brunsø.  Og alt var så perfekt, at Alice selvfølgelig svarede ja. Det afslører Christian Stadil glad på Facebook, skriver eb.dk. Hummel-direktøren har lagt et billede på Facebook der tydeligt illustrerer hans gennemførte romantiske friere. På billedet ses en storsmilende Alice Brunsø siddende ude i det fri på en bjergside. Foran hende er der dækket smukt op med hvid dug, picnickurv, blomster, chokolader, diverse frugt og selvfølgelig champagne. Og Alice sidder storsmilende og viser stolt sin nye flotte og meget store ring frem på fingeren. Jo, Christian Stadil gør det med maner, og snart lyder bryllupsklokkerne for det lykkelige par, der officielt har været kærester siden sommeren 2012. Sammen har Christian Stadil og Alice Brunsø en søn, der kom til verden 8. april 2013. ;Søndag, 6. oktober 2013
Paprika Steen festede med drengene på Bellevue;" Der var blomster og applaus til Paprika Steen, Anders W. Berthelsen og Peter Frödin, da de lørdag aften skabte en fest på Bellevue Teatret til premieren på deres forestilling ""Elin's fest"". Trekløveret står på scenen sammen for første gang. Peter Frödin havde lyst til at lave et show med Paprika og Anders, og med lidt god vilje og dobbeltarbejde lykkedes det at få forestillingen stablet på benene. På scenen vælter skuespillerne sig i udklædninger, parykker og falske tænder, og Anders og Peter trækker flere gange i dametøj. De tre skuespillere havde længe talt om, hvad showet skulle hedde, inden de bestemte sig for ""Elin's fest"" - fordi de alle syntes, de kendte én, der hed Elin. Sjov og fængende video Herunder kan du opleve den meget fængende musik-video, som trioen har lavet som optakt til showet ”Elin’s fest”…   ";Søndag, 6. oktober 2013
Amin tidligt i biffen med sine piger;" Amin Jensen, der blev skilt tidligere på året, var søndag morgen forbi ekskonen Line Brath for at deres to piger, Lærke på knap 5 år og Lykke på 3. Sammen med Amins ældste datter, Mira på 16, gik turen til Imperial for at se familiefilmen ""Turbo"", som Amin lægger dansk stemme til. - De to små har været oppe siden klokken seks og har glædet sig helt vildt til at komme ind og se filmen, fortalte Amin om sine kære krudtugler. - Efterhånden er de blevet gode til at genkende min stemme på film. Når de er hos deres mor og hører min stemme, løber de hen til hende og råber: Det er far, der siger noget!, fortalte Amin Jensen, inden han gik ind i biografmørket for at nyde film-fornøjelighederne med sine tre piger.    Foto: Lars H. LaursenAmin Jensen med sine tre døtre Mira, Lærke og Lykke  ";Søndag, 6. oktober 2013
Vild med dans: Kom bag kulissen med Silas Holst;" Show nummer fire blev sendt fra Stadium Arena Fyn i Odense, men normalt sendes ""Vild med dans"" fra studiet i Jenagade på Amager. Allerede om formiddagen ankommer deltagerne for at lave generalprøve, prøve tøj, blive sminket, spise, hygge og gøre sig klar til aftenens show. Silas Holst kender alle rutinerne. I år deltager han ikke, fordi han spiller en hovedrolle i ""Crazy for You"", men på TV 2s video, tager han os med på rundtur i kulisserne. Se blandt andet Claudia Rex spise pasta iført badekåbe, og se Allan Simonsen og Sofie Kruuses ""star-room"".  For at se TV 2-videon skal du klikke her (Du forlader billedbladet.dk)  ";Søndag, 6. oktober 2013
Anne Glad taler ud om Botox og silikonebryster; Anne Glad, der igennem næsten 50 afsnit af DR’s program Kender du Typen har gættet på, hvilke danske kendisser, der bor hvor, er en petit kvinde.  Og det samme er hendes bryster. Men størrelsen på hendes bryster har ikke fået Anne Glad til at overveje, om der skal silikone til at gøre dem større. Tvært i mod. For alt det der skønheds-noget er ikke lige hende. Og med skønheds-noget hentyder hun til Botox, Restylane og silikonebryster. – Jeg synes, kvinder har det med at slå hinanden oven i hovedet med alt muligt, når det gælder de ting. Når jeg for eksempel hører en kvinde udtale offentligt, at det er kvindefjendsk at få lavet silikonebryster, for efter at have ammet er det ’kun naturligt at få lange, slanke bryster’, synes jeg egentlig, det er kvindefjendsk, selv om det blev sagt humoristisk. Jeg kunne ikke selv finde på at få lavet om på mine bittesmå bryster. Men jeg kan godt sætte mig ind i, at der er kvinder, som bliver ulykkelige over, at de har ændret udseende efter fødsel og amning. Rent kosmetisk og æstetisk kan jeg godt forstå deres valg, siger Anne Glad. Hellere rynker og glade dage på lagnet end ingenting Men det der gør, at Anne Glad selv holder sig væk fra at få lavet sine bryster større, er nogle af de konsekvenser, der kan være ved at få indopereret et implantat. – Det, jeg ikke forstår, er den pris, man er parat til at betale. Nogle af de kvinder, jeg har talt med, som har fået lavet silikonebryster, fortæller om at have mistet følelsen i brystvorterne. Hvor fedt er det lige ikke at kunne mærke sine bryster. Der var også en kvinde, der fortalte mig, at efter at hun havde fået Botox i panden, var hendes orgasmer slet ikke nær så intense, som de plejede at være. Og da tænker jeg, jamen hallo, så vil jeg da hellere beholde rynkerne i panden og fortsat have glade dage på lagnet, lyder det fra Anne Glad, der dog understreger, at folk må gøre lige, hvad de vil. - Og det er her, jeg mener, vi skal passe på med ikke at holde hinanden nede på de parametre og gøre os til dommere over hinandens valg. Det eneste, jeg bare siger, er, at folk skal tage deres valg på et oplyst grundlag og så ikke forveksle det med, at man automatisk bliver lykkeligere af at gøre sådan nogle ting ved sig selv, siger Anne Glad. LÆS OGSÅ:  På søndag.dk fortæller Gitte ”Stallone” Nielsen, hvorfor hun valgte at få lavet en ansigtsløftning – for åben skærm Charlotte Bircow blev i 2011 diagnosticeret med brystkræft. På søndag.dk fortæller hun, hvordan omverdenen har reageret på hendes sygdom  ;Søndag, 6. oktober 2013
Lars Barfoed: Vil prioritere rollen som farfar; Nok synes han ikke helt, at alderen passer til titlen som farfar, men det er alligevel en skattet titel. Den 56-årige Konservative-politiker Lars Barfoed blev mandag farfar for første gang, da hans søns blev far til en datter. - Det er spændende at blive farfar og at skulle vænne sig til den titel. Jeg har da tænkt over, hvad bedsteforældre egentlig betyder. Det er jo ikke det samme ansvar som at blive forældre, men gode bedsteforældre kan gøre rigtigt meget for et barn, siger Lars Barfoed. Høj prioritering Derfor er hans opmærksomhed da også allerede blevet ekstra vakt, når han har set en børnebog eller hørt om en film for børn i biografen. Han ved nemlig, at det blandt andet er sådan nogle ting, han kommer til at bruge sin fritid på i fremtiden. - En bedsteforælder har stor betydning for barnet, og det bliver jeg glad af at tænke over. Bedsteforældre kan være en ekstra opbakning, og give gode oplevelser. De tanker strømmer igennem mig. Jeg kommer helt sikkert til at prioritere samværet højt, for det kan man jo ikke lade være med, siger politikeren. Selv om han nu er farfar, så planlægger Lars Barfoed dog ikke at blive pensionist lige foreløbig, for han trives godt med sin travle dagligdag i politik og sit aktive fritidsliv. Hans egen mor er heldigvis også stadig en frisk dame på 86 år, som han heller ikke tvivler på, kommer til at spille en stor rolle i barnets liv. LÆS OGSÅ:  Læs om den tidligere supermodel Sille Lundquists familieidyl i Provence på IN.dk Læs på IN.dk anmeldelsen af filmen Hævnen, der handler om fædre og sønner  ;Søndag, 6. oktober 2013
Nu er Jes Dorph gift med sin Louise; - Det føles dejligt, lød det fra en tydelig bevæget Jes Dorph-Petersen, efter han for kort tid siden trådte ud af Trinitatis Kirke i København med sin skønne hustru under armen. Efter en følelsesladet vielse er den 54-årige sportsvært og tidligere Mr. News nu gift med kæresten gennem halvandet år, Louise Lehrmann. De to sagde ja til hinanden og kærligheden foran familie, venner og kolleger, som alle var samlet i kirken. Med var parrets i alt fem sammenbragte børn - heriblandt Louises yngste datter, Anna på ni år, som var brudepige - og flere TV-navne som Natasja Crone, Cecilie Beck og Ibi Støving. Netop nu bliver det nygifte par fejret ved en reception på det nærliggende Hotel Skt. Petri, og i aften venter så bryllupsfesten. Se alle bryllupsbillederne på torsdag i BILLED-BLADET.    Foto: Lars H. LaursenNygifte Louise Lehrmann og Jes Dorph-Petersen foran kirken.  ;Lørdag, 5. oktober 2013
Vild med dans-Malene skuffet over damernes karakterer;" - Jeg er rigtig ked af de to 3-taller, lød det fra en skuffet Malene Østergaard, da kameraerne var slukket i Stadium Arena Fyn i Odense, hvorfra TV 2 i går sendte ""Vild med dans"". Sammen med skuespiller Thomas Ernst havde hun leveret en forrygende hip-hop inspireret jive, som fik mange rosende ord fra de to herre-dommere, Nikolaj Hübbe og Jens Werner, mens dame-dommerne, Britt Bendixen og Anne Laxholm, var mindre begejstrede. Hübbe kaldte Thomas Ernst for ""hybermobil"", mens Jens Werner syntes, det var ""fedt"". Ved karaktergivningen blev det tydeligt, at dame-dommerne ikke brød sig om hip-hopperiet. De kvitterede med et 3-tal hver. - Jeg synes, det er synd for Thomas. Han blev SÅ ked af det, og han har virkelig gjort sig vildt meget umage og trænet og trænet.  Vi forsøgte at lave et funky og anderledes show, men det faldt så ikke i de to damers smag, fortalte Malene Østergaard efter showet til BILLED-BLADET. Optimismen har den dygtige danser dog langt fra mistet. - Nej, vi er videre, og det er skønt. Og på fredag leverer vi en superklassisk standarddans. Og jeg skal have kjole på! ";Lørdag, 5. oktober 2013
Den store bagedyst-Annemette: Led af bulimi; Hver uge kreerer 29-årige Annemette den ene kunstfærdige kage efter den anden i tv-programmet ”Den store bagedyst”. Men selvom hun i dag nyder stor succes med sine kager i tv-programmet, har tilværelsen ikke altid været nem for den smukke arkitekt. Det fortæller hun til FEMINA i denne uge. Som 15-årig tog hun på high school i Australien, og der røg pludselig lidt for mange muffins ned. - Jeg havde altid været en høj, ranglet pige, men jeg tog på, og samtidig blev jeg mere og mere utilfreds med mig selv. Hun boede hos en enlig mor, der gjorde hende til sin fortrolige og involverede hende i alle sine problemer. Bl.a. fortalte hun hende flere gange, at hun ikke havde lyst til at leve længere. - Så sad jeg dér med al min 15-årige uerfarenhed og sagde til hende, at hun da havde masser at leve for. Jeg kunne slet ikke finde ud af at sætte grænser, men følte, at der lå et enormt pres på mine skuldre, siger Annemette. Hun begyndte at få kvalme og kastede op efter hvert måltid, og da hun kom tilbage til Danmark, blev det kun værre, da hun startede på handelsskolen. - Jeg blev en del af en pigegruppe, hvor alt handlede om at være den smarteste og gøre de rette ting. Jeg har ellers altid befundet mig godt i konkurrencesituationer, men når man i forvejen har et lavt selvværd, er en konkurrence ikke bare en konkurrence, så tager man det personligt. På et tidspunkt blev jeg frosset ud af de andre, og til sidst sad jeg på toilettet hver dag og spiste min frokost. Gik til psykolog Bulimien varede to et halvt år. Da Annemettes forældre opdagede den, forlangte de, at hun gik til psykolog, og så holdt hun op med at kaste op fra den ene dag til den anden. - Jeg vidste jo godt, at det ikke var sundt for mig, men selv om psykologen hjalp mig med at forstå, at det ikke var forkert at have stort gåpåmod og vilje, følte jeg mig alligevel forkert i forhold til de andre. Jeg kastede ikke op længere, men havde stadig et anstrengt forhold til mad og følte mig trist og ensom, siger Annemette. Da hun havde et år tilbage på Handelsskolen, valgte hun at flytte fra Vejle til København og tage det sidste år på Niels Brock. Det blev vendepunktet for hende. Hun mødte sin mand Thomas, og forelskelsen hjalp hende til at få fjernet fokus fra det præstationsræs, hun så længe havde følt sig en del af. Hun fandt fred med sig selv og fik igen et naturligt forhold til mad. Og der kom bageinteressen igen ind i billedet, da hun fik sit første barn. - Ja, og så får man børn og skal til at holde étårs fødselsdag. Dér tænkte jeg: Min søn skal bare have verdens flotteste lagkage, siger Annemette til FEMINA. LÆS OGSÅ:  På femina.dk kan du læse om, hvordan kagerne har kostet Annemette et venskab Vil du bage kagerne fra ”Den store bagedyst”? Få opskrifter fra nogle af deltagerne på femina.dk  ;Lørdag, 5. oktober 2013
